wavelength,flux
5550.0618,197632.8
5550.7037,198438.5
5551.3457,199903.1
5551.9876,199675.8
5552.6296,198363.9
5553.2716,198725.4
5553.9135,198835.3
5554.5555,198948.9
5555.1974,198458.8
5555.8394,198857.8
5556.4814,197688.9
5557.1233,196655.7
5557.7653,196843.7
5558.4072,197732.1
5559.0492,198125.2
5559.6912,198665.5
5560.3331,198785.4
5560.9751,198324.7
5561.617,199121.1
5562.259,196448.7
5562.901,196613.3
5563.5429,195864.9
5564.1849,195889.5
5564.8269,194441.4
5565.4688,194184.9
5566.1108,193636.5
5566.7527,192490.2
5567.3947,193102.1
5568.0367,193520.1
5568.6786,192246.1
5569.3206,191786.9
5569.9625,192115.5
5570.6045,191748.7
5571.2465,190089.2
5571.8884,190127.3
5572.5304,189501.2
5573.1723,188865.2
5573.8143,189764.1
5574.4563,190029.7
5575.0982,189174.6
5575.7402,189597.5
5576.3822,192088.4
5577.0241,194109.4
5577.6661,194842.9
5578.308,194829.3
5578.95,196356.6
5579.592,196818.8
5580.2339,196797.9
5580.8759,198290.6
5581.5178,198115.1
5582.1598,197683.2
5582.8018,195567.7
5583.4437,196759.7
5584.0857,195920.6
5584.7276,195375.8
5585.3696,194116.0
5586.0116,194488.3
5586.6535,192963.4
5587.2955,191309.1
5587.9374,187990.9
5588.5794,183607.8
5589.2214,180447.8
5589.8633,180790.4
5590.5053,180692.1
5591.1473,183368.6
5591.7892,185031.9
5592.4312,187960.4
5593.0731,190923.3
5593.7151,192387.2
5594.3571,193715.2
5594.999,193362.3
5595.641,191974.1
5596.2829,191425.9
5596.9249,190511.0
5597.5669,190862.3
5598.2088,193038.8
5598.8508,194212.3
5599.4927,193105.6
5600.1347,191511.4
5600.7767,190000.7
5601.4186,188458.9
5602.0606,188712.2
5602.7025,189982.4
5603.3445,189090.9
5603.9865,188736.8
5604.6284,189500.4
5605.2704,189908.7
5605.9124,192469.4
5606.5543,195875.7
5607.1963,199550.7
5607.8382,201194.6
5608.4802,202022.5
5609.1222,201774.4
5609.7641,201362.6
5610.4061,202117.1
5611.048,201903.5
5611.69,201027.3
5612.332,201898.1
5612.9739,201780.9
5613.6159,200916.2
5614.2578,199360.3
5614.8998,195679.0
5615.5418,193878.7
5616.1837,191180.6
5616.8257,188421.9
5617.4677,187209.3
5618.1096,186441.5
5618.7516,187997.6
5619.3935,191674.4
5620.0355,196010.1
5620.6775,198337.7
5621.3194,199050.5
5621.9614,199404.6
5622.6033,198535.4
5623.2453,197896.9
5623.8873,197373.0
5624.5292,196831.7
5625.1712,196451.6
5625.8131,195164.5
5626.4551,194277.8
5627.0971,194459.5
5627.739,195163.9
5628.381,196770.7
5629.0229,198257.7
5629.6649,200515.3
5630.3069,201217.0
5630.9488,201330.3
5631.5908,201574.1
5632.2328,201518.0
5632.8747,201023.5
5633.5167,201930.4
5634.1586,202760.1
5634.8006,202376.0
5675.2441,199812.7
5675.8861,199443.6
5676.5281,198722.7
5677.17,198893.3
5677.812,197573.0
5678.4539,198193.6
5679.0959,199133.4
5679.7379,198644.3
5680.3798,199310.3
5681.0218,198627.3
5681.6637,196980.7
5682.3057,196723.0
5682.9477,197295.3
5683.5896,197178.5
5684.2316,195625.2
5684.8736,194947.5
5685.5155,195243.2
5686.1575,194834.0
5686.7994,196358.2
5687.4414,195360.5
5688.0834,194938.2
5688.7253,194792.3
5689.3673,194441.1
5690.0092,195148.0
5690.6512,193755.2
5691.2932,194541.3
5691.9351,195758.3
5692.5771,196800.7
5693.219,196710.5
5693.861,198116.2
5694.503,197517.1
5695.1449,197781.2
5695.7869,197882.7
5696.4288,197711.4
5697.0708,198676.5
5697.7128,197602.4
5698.3547,196296.1
5698.9967,195223.3
5699.6387,196161.8
5700.2806,195167.5
5700.9226,195685.3
5701.5645,194726.1
5702.2065,195509.7
5702.8485,194772.9
5703.4904,194635.7
5704.1324,193054.9
5704.7743,192361.5
5705.4163,193883.4
5706.0583,194812.0
5706.7002,194512.6
5707.3422,194294.7
5707.9841,192642.5
5708.6261,190762.7
5709.2681,190600.0
5709.91,189313.3
5710.552,187297.6
5711.194,186465.4
5711.8359,185707.2
5712.4779,185930.4
5713.1198,187513.2
5713.7618,188529.4
5714.4038,189414.8
5715.0457,192586.4
5715.6877,193918.0
5716.3296,195302.0
5716.9716,196131.9
5717.6136,195830.6
5718.2555,196154.0
